date	year	month	day	sample_depth	gene	domain_name	division_name	class_name	lowest_classification_name	placement_type	RR_count
16_8_11	16	8	11	SU	18s	Eukaryota	Opisthokonta	Metazoa	Eupulmonata	confident	17
16_8_11	16	8	11	SU	18s	Eukaryota	Opisthokonta	Metazoa	Euthyneura	confident	2
16_8_11	16	8	11	SU	18s	Eukaryota	Opisthokonta	Metazoa	Geophilidae	confident	2
16_8_11	16	8	11	SU	18s	Eukaryota	Opisthokonta	Metazoa	Macoma	confident	65
16_8_11	16	8	11	SU	18s	Eukaryota	Opisthokonta	Metazoa	Nemertodermatidae	confident	13
16_8_11	16	8	11	SU	18s	Eukaryota	Opisthokonta	Metazoa	Nereididae	confident	761
16_8_11	16	8	11	SU	18s	Eukaryota	Opisthokonta	Metazoa	Nudibranchia	confident	17
16_8_11	16	8	11	SU	18s	Eukaryota	Opisthokonta	Metazoa	Oxynooidea	confident	2
16_8_11	16	8	11	SU	18s	Eukaryota	Opisthokonta	Metazoa	Panpulmonata	confident	1113
16_8_11	16	8	11	SU	18s	Eukaryota	Opisthokonta	Metazoa	Phyllodocida	confident	32
16_8_11	16	8	11	SU	18s	Eukaryota	Opisthokonta	Metazoa	Ploima	confident	4
16_8_11	16	8	11	SU	18s	Eukaryota	Opisthokonta	Metazoa	Podoplea	confident	17
16_8_11	16	8	11	SU	18s	Eukaryota	Opisthokonta	Metazoa	Proctophyllodidae	confident	37
16_8_11	16	8	11	SU	18s	Eukaryota	Opisthokonta	Metazoa	Sigmurethra	confident	30
16_8_11	16	8	11	SU	18s	Eukaryota	Opisthokonta	Metazoa	Siphonostomatoida	confident	42
16_8_11	16	8	11	SU	18s	Eukaryota	Opisthokonta	Metazoa	Veneroida	confident	4
16_8_11	16	8	11	SU	18s	Eukaryota	Opisthokonta	Metazoa	lower Heterobranchia	confident	2
16_8_11	16	8	11	SU	18s	Eukaryota	Opisthokonta	Opisthokonta incertae sedis	Ichthyosporea	confident	2
16_8_11	16	8	11	SU	18s	Eukaryota	Opisthokonta	Opisthokonta incertae sedis	Opisthokonta incertae sedis	confident	47
16_8_11	16	8	11	SU	18s	Eukaryota	Rhizaria	Cercozoa	Cercomonadida	confident	6
16_8_11	16	8	11	SU	18s	Eukaryota	Rhizaria	Cercozoa	Cercomonadidae	confident	4
16_8_11	16	8	11	SU	18s	Eukaryota	Rhizaria	Cercozoa	Cercozoa	confident	11
16_8_11	16	8	11	SU	18s	Eukaryota	Rhizaria	Cercozoa	Protaspis	confident	5
16_8_11	16	8	11	SU	18s	Eukaryota	Rhizaria	Cercozoa	Silicofilosea	confident	59
16_8_11	16	8	11	SU	18s	Eukaryota	Stramenopiles	Bacillariophyta	Bacillariophycidae	confident	8
16_8_11	16	8	11	SU	18s	Eukaryota	Stramenopiles	Bacillariophyta	Bacillariophyta	confident	48
16_8_11	16	8	11	SU	18s	Eukaryota	Stramenopiles	Bacillariophyta	Biddulphia	confident	142
16_8_11	16	8	11	SU	18s	Eukaryota	Stramenopiles	Bacillariophyta	Biddulphiaceae	confident	362
16_8_11	16	8	11	SU	18s	Eukaryota	Stramenopiles	Bacillariophyta	Biddulphiophycidae	confident	4
16_8_11	16	8	11	SU	18s	Eukaryota	Stramenopiles	Bacillariophyta	Coscinodiscales	confident	9
16_8_11	16	8	11	SU	18s	Eukaryota	Stramenopiles	Bacillariophyta	Coscinodiscophyceae	confident	24
16_8_11	16	8	11	SU	18s	Eukaryota	Stramenopiles	Bacillariophyta	Ditylum	confident	2
16_8_11	16	8	11	SU	18s	Eukaryota	Stramenopiles	Bacillariophyta	Fragilariaceae	confident	2
16_8_11	16	8	11	SU	18s	Eukaryota	Stramenopiles	Bacillariophyta	Thalassiosiraceae	confident	12
16_8_11	16	8	11	SU	18s	Eukaryota	Stramenopiles	Bacillariophyta	Triceratiaceae	confident	12
16_8_11	16	8	11	SU	18s	Eukaryota	Stramenopiles	Dictyochophyceae	Dictyochophyceae	confident	12
16_8_11	16	8	11	SU	18s	Eukaryota	Stramenopiles	Labyrinthulomycetes	Labyrinthulomycetes	confident	34
16_8_11	16	8	11	SU	18s	Eukaryota	Stramenopiles	Labyrinthulomycetes	unclassified Thraustochytriidae	confident	2
16_8_11	16	8	11	SU	18s	Eukaryota	Stramenopiles	Labyrinthulomycetes	unclassified Thraustochytrium	confident	3
16_8_11	16	8	11	SU	18s	Eukaryota	Stramenopiles	NO MATCH	Stramenopiles	confident	75
16_8_11	16	8	11	SU	18s	Eukaryota	Stramenopiles	PX clade	Mischococcales	confident	2
16_8_11	16	8	11	SU	18s	Eukaryota	Stramenopiles	Synurophyceae	Synurophyceae	confident	27
16_8_11	16	8	11	SU	18s	Eukaryota	Viridiplantae	Chlorophyta	Chlorella	confident	3
16_8_11	16	8	11	SU	18s	Eukaryota	Viridiplantae	Chlorophyta	Mamiellophyceae	confident	55
16_8_11	16	8	11	SU	18s	Eukaryota	Viridiplantae	Chlorophyta	Pyramimonas	confident	35
16_8_11	16	8	11	SU	18s	Eukaryota	Viridiplantae	Chlorophyta	prasinophytes	confident	3
16_8_11	16	8	11	SU	18s	Eukaryota	Viridiplantae	Chlorophyta	unclassified Chlamydomonadaceae	confident	6
16_8_11	16	8	11	SU	18s	Eukaryota	Viridiplantae	Streptophyta	Cucurbitales	confident	2
16_8_11	16	8	11	SU	18s	Eukaryota	environmental samples	named eukaryotic clones	named eukaryotic clones	confident	24
15_8_12	15	8	12	CM	18s	Eukaryota	Alveolata	Apicomplexa	Eugregarinorida	confident	18
15_8_12	15	8	12	CM	18s	Eukaryota	Alveolata	Ciliophora	Choreotrichia	confident	2
15_8_12	15	8	12	CM	18s	Eukaryota	Alveolata	Ciliophora	Holostichidae	confident	2
15_8_12	15	8	12	CM	18s	Eukaryota	Alveolata	Ciliophora	Oligotrichia	confident	2
15_8_12	15	8	12	CM	18s	Eukaryota	Alveolata	Ciliophora	Spirotrichea	confident	13
15_8_12	15	8	12	CM	18s	Eukaryota	Alveolata	Ciliophora	Strombidiidae	confident	20
15_8_12	15	8	12	CM	18s	Eukaryota	Alveolata	Ciliophora	Strombidinopsis	confident	38
15_8_12	15	8	12	CM	18s	Eukaryota	Alveolata	Ciliophora	Tintinnida	confident	4
15_8_12	15	8	12	CM	18s	Eukaryota	Alveolata	Ciliophora	Tontoniidae	confident	9
15_8_12	15	8	12	CM	18s	Eukaryota	Alveolata	Dinophyceae	Amoebophrya	confident	42
15_8_12	15	8	12	CM	18s	Eukaryota	Alveolata	Dinophyceae	Dinophyceae	confident	3514
15_8_12	15	8	12	CM	18s	Eukaryota	Alveolata	Dinophyceae	Gymnodiniales	confident	1315
15_8_12	15	8	12	CM	18s	Eukaryota	Alveolata	Dinophyceae	Peridiniales	confident	1263
15_8_12	15	8	12	CM	18s	Eukaryota	Alveolata	Dinophyceae	Polykrikaceae	confident	6895
15_8_12	15	8	12	CM	18s	Eukaryota	Alveolata	Dinophyceae	Protoperidinium	confident	122
15_8_12	15	8	12	CM	18s	Eukaryota	Alveolata	Dinophyceae	Syndiniales	confident	53
15_8_12	15	8	12	CM	18s	Eukaryota	Alveolata	Dinophyceae	environmental samples	confident	133
15_8_12	15	8	12	CM	18s	Eukaryota	Amoebozoa	Mycetozoa	Stemonitidae	confident	6
15_8_12	15	8	12	CM	18s	Eukaryota	Amoebozoa	Mycetozoa	Stemonitis	confident	5
15_8_12	15	8	12	CM	18s	Eukaryota	Cryptophyta	Cryptomonadales	Cryptomonadaceae	confident	106
15_8_12	15	8	12	CM	18s	Eukaryota	Cryptophyta	NO MATCH	Cryptophyta	confident	25
15_8_12	15	8	12	CM	18s	Eukaryota	Cryptophyta	Pyrenomonadales	Pyrenomonadaceae	confident	119
15_8_12	15	8	12	CM	18s	Eukaryota	Cryptophyta	Pyrenomonadales	Rhodomonas	confident	18
15_8_12	15	8	12	CM	18s	Eukaryota	NO MATCH	NO MATCH	Eukaryota	confident	3
15_8_12	15	8	12	CM	18s	Eukaryota	Opisthokonta	Metazoa	Actiniidae	confident	3
15_8_12	15	8	12	CM	18s	Eukaryota	Opisthokonta	Metazoa	Calanoida	confident	5797
15_8_12	15	8	12	CM	18s	Eukaryota	Opisthokonta	Metazoa	Calcarea	confident	2
15_8_12	15	8	12	CM	18s	Eukaryota	Opisthokonta	Metazoa	Calcaxonia	confident	49
15_8_12	15	8	12	CM	18s	Eukaryota	Opisthokonta	Metazoa	Campanulariidae	confident	8
15_8_12	15	8	12	CM	18s	Eukaryota	Opisthokonta	Metazoa	Cardiidae	confident	13
15_8_12	15	8	12	CM	18s	Eukaryota	Opisthokonta	Metazoa	Cardioidea	confident	2
15_8_12	15	8	12	CM	18s	Eukaryota	Opisthokonta	Metazoa	Celleporina	confident	2
15_8_12	15	8	12	CM	18s	Eukaryota	Opisthokonta	Metazoa	Leptothecata	confident	4
15_8_12	15	8	12	CM	18s	Eukaryota	Opisthokonta	Metazoa	Nemertodermatidae	confident	10
15_8_12	15	8	12	CM	18s	Eukaryota	Opisthokonta	Metazoa	Pelodera	confident	2
15_8_12	15	8	12	CM	18s	Eukaryota	Opisthokonta	Metazoa	Peloderinae	confident	4
15_8_12	15	8	12	CM	18s	Eukaryota	Opisthokonta	Metazoa	Phyllodocida	confident	107
15_8_12	15	8	12	CM	18s	Eukaryota	Opisthokonta	Metazoa	Podoplea	confident	33
15_8_12	15	8	12	CM	18s	Eukaryota	Opisthokonta	Metazoa	Proctophyllodidae	confident	4
15_8_12	15	8	12	CM	18s	Eukaryota	Opisthokonta	Metazoa	Pseudodiaptomidae	confident	4
15_8_12	15	8	12	CM	18s	Eukaryota	Opisthokonta	Metazoa	Scalpellidae	confident	2
15_8_12	15	8	12	CM	18s	Eukaryota	Opisthokonta	NO MATCH	Opisthokonta	confident	3
15_8_12	15	8	12	CM	18s	Eukaryota	Opisthokonta	Opisthokonta incertae sedis	Opisthokonta incertae sedis	confident	4
15_8_12	15	8	12	CM	18s	Eukaryota	Rhizaria	Cercozoa	Cercomonadida	confident	6
15_8_12	15	8	12	CM	18s	Eukaryota	Rhizaria	Cercozoa	Cercomonadidae	confident	2
15_8_12	15	8	12	CM	18s	Eukaryota	Rhizaria	Cercozoa	Chlorarachniophyceae	confident	7
15_8_12	15	8	12	CM	18s	Eukaryota	Rhizaria	Cercozoa	Lotharella	confident	27
15_8_12	15	8	12	CM	18s	Eukaryota	Rhizaria	Cercozoa	Paracercomonas	confident	2
15_8_12	15	8	12	CM	18s	Eukaryota	Rhizaria	Cercozoa	Protaspis	confident	2
15_8_12	15	8	12	CM	18s	Eukaryota	Rhizaria	Cercozoa	Silicofilosea	confident	11
15_8_12	15	8	12	CM	18s	Eukaryota	Rhizaria	Polycystinea	Polycystinea	confident	2
15_8_12	15	8	12	CM	18s	Eukaryota	Stramenopiles	Bacillariophyta	Actinoptychus	confident	2
15_8_12	15	8	12	CM	18s	Eukaryota	Stramenopiles	Bacillariophyta	Bacillariophycidae	confident	80
15_8_12	15	8	12	CM	18s	Eukaryota	Stramenopiles	Bacillariophyta	Bacillariophyta	confident	6
15_8_12	15	8	12	CM	18s	Eukaryota	Stramenopiles	Bacillariophyta	Biddulphia	confident	179
15_8_12	15	8	12	CM	18s	Eukaryota	Stramenopiles	Bacillariophyta	Biddulphiaceae	confident	111
15_8_12	15	8	12	CM	18s	Eukaryota	Stramenopiles	Bacillariophyta	Biddulphiophycidae	confident	129
15_8_12	15	8	12	CM	18s	Eukaryota	Stramenopiles	Bacillariophyta	Coscinodiscales	confident	8
15_8_12	15	8	12	CM	18s	Eukaryota	Stramenopiles	Bacillariophyta	Coscinodiscophyceae	confident	38
15_8_12	15	8	12	CM	18s	Eukaryota	Stramenopiles	Bacillariophyta	Lithodesmiaceae	confident	4
15_8_12	15	8	12	CM	18s	Eukaryota	Stramenopiles	Bacillariophyta	Thalassiosiraceae	confident	104
15_8_12	15	8	12	CM	18s	Eukaryota	Stramenopiles	Bacillariophyta	Triceratiaceae	confident	5
15_8_12	15	8	12	CM	18s	Eukaryota	Stramenopiles	Bacillariophyta	Triceratium	confident	2
15_8_12	15	8	12	CM	18s	Eukaryota	Stramenopiles	Chrysophyceae	Chromulinaceae	confident	6
15_8_12	15	8	12	CM	18s	Eukaryota	Stramenopiles	Chrysophyceae	Spumella	confident	2
15_8_12	15	8	12	CM	18s	Eukaryota	Stramenopiles	Chrysophyceae	Spumella-like flagellate JB	confident	44
15_8_12	15	8	12	CM	18s	Eukaryota	Stramenopiles	Chrysophyceae	unclassified Chrysophyceae	confident	2
15_8_12	15	8	12	CM	18s	Eukaryota	Stramenopiles	Dictyochophyceae	Dictyochophyceae	confident	13141
15_8_12	15	8	12	CM	18s	Eukaryota	Stramenopiles	Labyrinthulomycetes	Labyrinthulomycetes	confident	18
15_8_12	15	8	12	CM	18s	Eukaryota	Stramenopiles	Labyrinthulomycetes	Thraustochytriaceae	confident	160
15_8_12	15	8	12	CM	18s	Eukaryota	Stramenopiles	Labyrinthulomycetes	unclassified Thraustochytriidae	confident	3
15_8_12	15	8	12	CM	18s	Eukaryota	Stramenopiles	NO MATCH	Stramenopiles	confident	298
15_8_12	15	8	12	CM	18s	Eukaryota	Stramenopiles	PX clade	Mischococcales	confident	14
15_8_12	15	8	12	CM	18s	Eukaryota	Stramenopiles	Synurophyceae	Synurophyceae	confident	8
15_8_12	15	8	12	CM	18s	Eukaryota	Viridiplantae	Chlorophyta	Mamiellophyceae	confident	10
15_8_12	15	8	12	CM	18s	Eukaryota	Viridiplantae	Chlorophyta	Pyramimonas	confident	5
15_8_12	15	8	12	CM	18s	Eukaryota	Viridiplantae	Chlorophyta	prasinophytes	confident	97
15_8_12	15	8	12	CM	18s	Eukaryota	Viridiplantae	Streptophyta	Arachis	confident	2
15_8_12	15	8	12	CM	18s	Eukaryota	Viridiplantae	Streptophyta	environmental samples	confident	8
15_8_12	15	8	12	CM	18s	Eukaryota	environmental samples	named eukaryotic clones	named eukaryotic clones	confident	40
15_8_12	15	8	12	DP	18s	Eukaryota	Alveolata	Apicomplexa	Eugregarinorida	confident	5
15_8_12	15	8	12	DP	18s	Eukaryota	Alveolata	Ciliophora	Haptoria	confident	2
15_8_12	15	8	12	DP	18s	Eukaryota	Alveolata	Ciliophora	Scuticociliatia	confident	2
15_8_12	15	8	12	DP	18s	Eukaryota	Alveolata	Ciliophora	Strombidiidae	confident	8
15_8_12	15	8	12	DP	18s	Eukaryota	Alveolata	Ciliophora	Trichostomatia	confident	2
15_8_12	15	8	12	DP	18s	Eukaryota	Alveolata	Dinophyceae	Amoebophrya	confident	39
15_8_12	15	8	12	DP	18s	Eukaryota	Alveolata	Dinophyceae	Dinophyceae	confident	218
15_8_12	15	8	12	DP	18s	Eukaryota	Alveolata	Dinophyceae	Gymnodiniales	confident	25
15_8_12	15	8	12	DP	18s	Eukaryota	Alveolata	Dinophyceae	Peridiniales	confident	16
15_8_12	15	8	12	DP	18s	Eukaryota	Alveolata	Dinophyceae	Polykrikaceae	confident	39
15_8_12	15	8	12	DP	18s	Eukaryota	Alveolata	Dinophyceae	Syndiniales	confident	9
15_8_12	15	8	12	DP	18s	Eukaryota	Alveolata	Dinophyceae	environmental samples	confident	51
15_8_12	15	8	12	DP	18s	Eukaryota	Amoebozoa	Discosea	Acanthamoeba	confident	2
15_8_12	15	8	12	DP	18s	Eukaryota	Cryptophyta	Pyrenomonadales	Pyrenomonadaceae	confident	28
15_8_12	15	8	12	DP	18s	Eukaryota	Cryptophyta	Pyrenomonadales	Pyrenomonadales	confident	3
15_8_12	15	8	12	DP	18s	Eukaryota	Opisthokonta	Fungi	Sordariomycetidae	confident	7
15_8_12	15	8	12	DP	18s	Eukaryota	Opisthokonta	Metazoa	Alcyonidiidae	confident	2
15_8_12	15	8	12	DP	18s	Eukaryota	Opisthokonta	Metazoa	Alloptes	confident	2
15_8_12	15	8	12	DP	18s	Eukaryota	Opisthokonta	Metazoa	Annelida	confident	13
15_8_12	15	8	12	DP	18s	Eukaryota	Opisthokonta	Metazoa	Calanoida	confident	8160
15_8_12	15	8	12	DP	18s	Eukaryota	Opisthokonta	Metazoa	Calcaxonia	confident	927
15_8_12	15	8	12	DP	18s	Eukaryota	Opisthokonta	Metazoa	Cerebratulus	confident	2
15_8_12	15	8	12	DP	18s	Eukaryota	Opisthokonta	Metazoa	Cyclopoida	confident	11
15_8_12	15	8	12	DP	18s	Eukaryota	Opisthokonta	Metazoa	Echiura	confident	23
15_8_12	15	8	12	DP	18s	Eukaryota	Opisthokonta	Metazoa	Glycinde	confident	2
15_8_12	15	8	12	DP	18s	Eukaryota	Opisthokonta	Metazoa	Heteroconchia	confident	2
15_8_12	15	8	12	DP	18s	Eukaryota	Opisthokonta	Metazoa	Leptothecata	confident	4
15_8_12	15	8	12	DP	18s	Eukaryota	Opisthokonta	Metazoa	Macoma	confident	50
15_8_12	15	8	12	DP	18s	Eukaryota	Opisthokonta	Metazoa	Nemertodermatidae	confident	2
15_8_12	15	8	12	DP	18s	Eukaryota	Opisthokonta	Metazoa	Phyllodocida	confident	3
15_8_12	15	8	12	DP	18s	Eukaryota	Opisthokonta	Metazoa	Podoplea	confident	92
15_8_12	15	8	12	DP	18s	Eukaryota	Opisthokonta	Metazoa	Proctophyllodidae	confident	32
15_8_12	15	8	12	DP	18s	Eukaryota	Opisthokonta	Metazoa	Pteronyssidae	confident	3
15_8_12	15	8	12	DP	18s	Eukaryota	Opisthokonta	Metazoa	Spionida	confident	2
15_8_12	15	8	12	DP	18s	Eukaryota	Opisthokonta	Metazoa	Tellinidae	confident	23
15_8_12	15	8	12	DP	18s	Eukaryota	Opisthokonta	Metazoa	Terebellidae	confident	4
15_8_12	15	8	12	DP	18s	Eukaryota	Opisthokonta	Metazoa	Veneroida	confident	16
15_8_12	15	8	12	DP	18s	Eukaryota	Opisthokonta	Opisthokonta incertae sedis	Opisthokonta incertae sedis	confident	6
15_8_12	15	8	12	DP	18s	Eukaryota	Rhizaria	Cercozoa	Cercomonadida	confident	17
15_8_12	15	8	12	DP	18s	Eukaryota	Rhizaria	Cercozoa	Cercomonadidae	confident	17
15_8_12	15	8	12	DP	18s	Eukaryota	Rhizaria	Cercozoa	Cercozoa	confident	2
15_8_12	15	8	12	DP	18s	Eukaryota	Rhizaria	Cercozoa	Silicofilosea	confident	98
15_8_12	15	8	12	DP	18s	Eukaryota	Rhizaria	Cercozoa	unclassified Cercozoa	confident	9
15_8_12	15	8	12	DP	18s	Eukaryota	Stramenopiles	Bacillariophyta	Bacillariophycidae	confident	2
15_8_12	15	8	12	DP	18s	Eukaryota	Stramenopiles	Bacillariophyta	Bacillariophyta	confident	19
15_8_12	15	8	12	DP	18s	Eukaryota	Stramenopiles	Bacillariophyta	Biddulphia	confident	40
15_8_12	15	8	12	DP	18s	Eukaryota	Stramenopiles	Bacillariophyta	Biddulphiaceae	confident	90
15_8_12	15	8	12	DP	18s	Eukaryota	Stramenopiles	Bacillariophyta	Biddulphiophycidae	confident	30
15_8_12	15	8	12	DP	18s	Eukaryota	Stramenopiles	Bacillariophyta	Coscinodiscales	confident	11
15_8_12	15	8	12	DP	18s	Eukaryota	Stramenopiles	Bacillariophyta	Coscinodiscophyceae	confident	26
15_8_12	15	8	12	DP	18s	Eukaryota	Stramenopiles	Bacillariophyta	Thalassiosiraceae	confident	90
15_8_12	15	8	12	DP	18s	Eukaryota	Stramenopiles	Bacillariophyta	Triceratiaceae	confident	8
15_8_12	15	8	12	DP	18s	Eukaryota	Stramenopiles	Chrysophyceae	Spumella	confident	4
15_8_12	15	8	12	DP	18s	Eukaryota	Stramenopiles	Dictyochophyceae	Dictyochophyceae	confident	50
15_8_12	15	8	12	DP	18s	Eukaryota	Stramenopiles	Labyrinthulomycetes	Labyrinthulomycetes	confident	5
15_8_12	15	8	12	DP	18s	Eukaryota	Stramenopiles	Labyrinthulomycetes	Thraustochytriaceae	confident	4
15_8_12	15	8	12	DP	18s	Eukaryota	Stramenopiles	Labyrinthulomycetes	unclassified Thraustochytriidae	confident	2
15_8_12	15	8	12	DP	18s	Eukaryota	Stramenopiles	NO MATCH	Stramenopiles	confident	28
15_8_12	15	8	12	DP	18s	Eukaryota	Stramenopiles	PX clade	Mischococcales	confident	2
15_8_12	15	8	12	DP	18s	Eukaryota	Stramenopiles	Synurophyceae	Synurophyceae	confident	2
15_8_12	15	8	12	DP	18s	Eukaryota	Viridiplantae	Chlorophyta	Chlorellaceae	confident	3
15_8_12	15	8	12	DP	18s	Eukaryota	Viridiplantae	Chlorophyta	Mamiellophyceae	confident	3
15_8_12	15	8	12	DP	18s	Eukaryota	Viridiplantae	Chlorophyta	Pyramimonas	confident	2
15_8_12	15	8	12	DP	18s	Eukaryota	Viridiplantae	Streptophyta	environmental samples	confident	6
15_8_12	15	8	12	DP	18s	Eukaryota	environmental samples	named eukaryotic clones	named eukaryotic clones	confident	41
16_8_12	16	8	12	DP	18s	Eukaryota	Alveolata	Ciliophora	Peritrichia	confident	2
16_8_12	16	8	12	DP	18s	Eukaryota	Alveolata	Ciliophora	Philasterida	confident	4
16_8_12	16	8	12	DP	18s	Eukaryota	Alveolata	Ciliophora	Phyllopharyngea	confident	3
16_8_12	16	8	12	DP	18s	Eukaryota	Alveolata	Ciliophora	Scuticociliatia	confident	6
16_8_12	16	8	12	DP	18s	Eukaryota	Alveolata	Ciliophora	Spirotrichea	confident	9
16_8_12	16	8	12	DP	18s	Eukaryota	Alveolata	Ciliophora	Strombidiidae	confident	30
16_8_12	16	8	12	DP	18s	Eukaryota	Alveolata	Ciliophora	Strombidinopsis	confident	17
16_8_12	16	8	12	DP	18s	Eukaryota	Alveolata	Ciliophora	Tintinnida	confident	14
16_8_12	16	8	12	DP	18s	Eukaryota	Alveolata	Ciliophora	Tintinnopsis	confident	81
16_8_12	16	8	12	DP	18s	Eukaryota	Alveolata	Ciliophora	Trichostomatia	confident	32
16_8_12	16	8	12	DP	18s	Eukaryota	Alveolata	Dinophyceae	Amoebophrya	confident	361
16_8_12	16	8	12	DP	18s	Eukaryota	Alveolata	Dinophyceae	Dinophyceae	confident	460
16_8_12	16	8	12	DP	18s	Eukaryota	Alveolata	Dinophyceae	Gymnodiniales	confident	1101
16_8_12	16	8	12	DP	18s	Eukaryota	Alveolata	Dinophyceae	Peridiniales	confident	1483
16_8_12	16	8	12	DP	18s	Eukaryota	Alveolata	Dinophyceae	Polykrikaceae	confident	261
16_8_12	16	8	12	DP	18s	Eukaryota	Alveolata	Dinophyceae	Protoperidinium	confident	35
16_8_12	16	8	12	DP	18s	Eukaryota	Alveolata	Dinophyceae	Syndiniales	confident	755
16_8_12	16	8	12	DP	18s	Eukaryota	Alveolata	Dinophyceae	environmental samples	confident	1423
16_8_12	16	8	12	DP	18s	Eukaryota	Amoebozoa	Discosea	Acanthamoeba	confident	10
16_8_12	16	8	12	DP	18s	Eukaryota	Amoebozoa	Mycetozoa	Stemonitis	confident	5
16_8_12	16	8	12	DP	18s	Eukaryota	Amoebozoa	NO MATCH	Amoebozoa	confident	16
16_8_12	16	8	12	DP	18s	Eukaryota	Cryptophyta	NO MATCH	Cryptophyta	confident	7
16_8_12	16	8	12	DP	18s	Eukaryota	Cryptophyta	Pyrenomonadales	Pyrenomonadaceae	confident	97
16_8_12	16	8	12	DP	18s	Eukaryota	NO MATCH	NO MATCH	Eukaryota	confident	24
16_8_12	16	8	12	DP	18s	Eukaryota	Opisthokonta	Fungi	Fungi	confident	2
16_8_12	16	8	12	DP	18s	Eukaryota	Opisthokonta	Fungi	Sordariomycetidae	confident	15
16_8_12	16	8	12	DP	18s	Eukaryota	Opisthokonta	Metazoa	Actiniidae	confident	4
16_8_12	16	8	12	DP	18s	Eukaryota	Opisthokonta	Metazoa	Actinostolidae	confident	2
16_8_12	16	8	12	DP	18s	Eukaryota	Opisthokonta	Metazoa	Calanoida	confident	13136
16_8_12	16	8	12	DP	18s	Eukaryota	Opisthokonta	Metazoa	Calcarea	confident	5
16_8_12	16	8	12	DP	18s	Eukaryota	Opisthokonta	Metazoa	Calcaxonia	confident	210
16_8_12	16	8	12	DP	18s	Eukaryota	Opisthokonta	Metazoa	Campanulariidae	confident	19
16_8_12	16	8	12	DP	18s	Eukaryota	Opisthokonta	Metazoa	Cyclopoida	confident	16
16_8_12	16	8	12	DP	18s	Eukaryota	Opisthokonta	Metazoa	Demospongiae	confident	2
16_8_12	16	8	12	DP	18s	Eukaryota	Opisthokonta	Metazoa	Hesionidae	confident	19
16_8_12	16	8	12	DP	18s	Eukaryota	Opisthokonta	Metazoa	Hexacorallia	confident	30
16_8_12	16	8	12	DP	18s	Eukaryota	Opisthokonta	Metazoa	Hydroidolina	confident	47
16_8_12	16	8	12	DP	18s	Eukaryota	Opisthokonta	Metazoa	Hydrozoa	confident	762
16_8_12	16	8	12	DP	18s	Eukaryota	Opisthokonta	Metazoa	Macoma	confident	165
16_8_12	16	8	12	DP	18s	Eukaryota	Opisthokonta	Metazoa	Mytilicolidae	confident	2
16_8_12	16	8	12	DP	18s	Eukaryota	Opisthokonta	Metazoa	Nemertodermatidae	confident	13
16_8_12	16	8	12	DP	18s	Eukaryota	Opisthokonta	Metazoa	Phyllodocida	confident	54
16_8_12	16	8	12	DP	18s	Eukaryota	Opisthokonta	Metazoa	Podoplea	confident	331
16_8_12	16	8	12	DP	18s	Eukaryota	Opisthokonta	Metazoa	Poecilostomatoida	confident	5
16_8_12	16	8	12	DP	18s	Eukaryota	Opisthokonta	Metazoa	Pontellidae	confident	2
16_8_12	16	8	12	DP	18s	Eukaryota	Opisthokonta	Metazoa	Pseudodiaptomidae	confident	26
16_8_12	16	8	12	DP	18s	Eukaryota	Opisthokonta	Metazoa	Pseudodiaptomus	confident	21
16_8_12	16	8	12	DP	18s	Eukaryota	Opisthokonta	Metazoa	Sabellida	confident	2
16_8_12	16	8	12	DP	18s	Eukaryota	Opisthokonta	Metazoa	Siphonostomatoida	confident	2
16_8_12	16	8	12	DP	18s	Eukaryota	Opisthokonta	Metazoa	Spionida	confident	2
16_8_12	16	8	12	DP	18s	Eukaryota	Opisthokonta	Metazoa	Spionidae	confident	35
16_8_12	16	8	12	DP	18s	Eukaryota	Opisthokonta	Metazoa	Tellinidae	confident	2
16_8_12	16	8	12	DP	18s	Eukaryota	Opisthokonta	Metazoa	Tritonia	confident	12
16_8_12	16	8	12	DP	18s	Eukaryota	Opisthokonta	Metazoa	Typhlocoela	confident	7
16_8_12	16	8	12	DP	18s	Eukaryota	Opisthokonta	Metazoa	Veneroida	confident	8
16_8_12	16	8	12	DP	18s	Eukaryota	Opisthokonta	NO MATCH	Opisthokonta	confident	3
16_8_12	16	8	12	DP	18s	Eukaryota	Opisthokonta	Opisthokonta incertae sedis	Opisthokonta incertae sedis	confident	42
16_8_12	16	8	12	DP	18s	Eukaryota	Rhizaria	Cercozoa	Cercomonadida	confident	35
16_8_12	16	8	12	DP	18s	Eukaryota	Rhizaria	Cercozoa	Cercomonadidae	confident	92
16_8_12	16	8	12	DP	18s	Eukaryota	Rhizaria	Cercozoa	Cercozoa	confident	54
16_8_12	16	8	12	DP	18s	Eukaryota	Rhizaria	Cercozoa	Lotharella	confident	5
16_8_12	16	8	12	DP	18s	Eukaryota	Rhizaria	Cercozoa	Protaspis	confident	8
16_8_12	16	8	12	DP	18s	Eukaryota	Rhizaria	Cercozoa	Silicofilosea	confident	160
16_8_12	16	8	12	DP	18s	Eukaryota	Rhizaria	Cercozoa	unclassified Cercozoa	confident	23
16_8_12	16	8	12	DP	18s	Eukaryota	Rhizaria	NO MATCH	Rhizaria	confident	5
16_8_12	16	8	12	DP	18s	Eukaryota	Rhizaria	Polycystinea	Polycystinea	confident	80
16_8_12	16	8	12	DP	18s	Eukaryota	Stramenopiles	Bacillariophyta	Bacillariophycidae	confident	9
