date	year	month	day	sample_depth	gene	domain_name	division_name	class_name	lowest_classification_name	placement_type	RR_count
15_8_12	15	8	12	CM	18s	Eukaryota	Stramenopiles	Labyrinthulomycetes	Labyrinthulomycetes	fuzzy	2
15_8_12	15	8	12	CM	18s	Eukaryota	Stramenopiles	Labyrinthulomycetes	Thraustochytriaceae	fuzzy	2
15_8_12	15	8	12	CM	18s	Eukaryota	Stramenopiles	NO MATCH	Stramenopiles	fuzzy	4
15_8_12	15	8	12	CM	18s	Eukaryota	Stramenopiles	Synurophyceae	Synurophyceae	fuzzy	5
15_8_12	15	8	12	CM	18s	Eukaryota	Viridiplantae	Chlorophyta	Mamiellophyceae	fuzzy	14
15_8_12	15	8	12	DP	18s	Eukaryota	Alveolata	Dinophyceae	Gymnodiniales	fuzzy	5
15_8_12	15	8	12	DP	18s	Eukaryota	Alveolata	Dinophyceae	Peridiniales	fuzzy	11
15_8_12	15	8	12	DP	18s	Eukaryota	Alveolata	Dinophyceae	Polykrikaceae	fuzzy	7
15_8_12	15	8	12	DP	18s	Eukaryota	Opisthokonta	Metazoa	Bugula	fuzzy	2
15_8_12	15	8	12	DP	18s	Eukaryota	Opisthokonta	Metazoa	Calanoida	fuzzy	36
15_8_12	15	8	12	DP	18s	Eukaryota	Opisthokonta	Metazoa	Calcaxonia	fuzzy	251
15_8_12	15	8	12	DP	18s	Eukaryota	Opisthokonta	Metazoa	Cyclopoida	fuzzy	49
15_8_12	15	8	12	DP	18s	Eukaryota	Opisthokonta	Metazoa	Tellinidae	fuzzy	2
15_8_12	15	8	12	DP	18s	Eukaryota	Rhizaria	Cercozoa	Cercomonadida	fuzzy	2
15_8_12	15	8	12	DP	18s	Eukaryota	Rhizaria	Cercozoa	Cercomonadidae	fuzzy	2
15_8_12	15	8	12	DP	18s	Eukaryota	Stramenopiles	Bacillariophyta	Biddulphia	fuzzy	2
15_8_12	15	8	12	DP	18s	Eukaryota	Stramenopiles	Bacillariophyta	Biddulphiaceae	fuzzy	4
15_8_12	15	8	12	DP	18s	Eukaryota	Stramenopiles	Bacillariophyta	Biddulphiophycidae	fuzzy	2
15_8_12	15	8	12	DP	18s	Eukaryota	Viridiplantae	Streptophyta	environmental samples	fuzzy	2
16_8_12	16	8	12	DP	18s	Eukaryota	Alveolata	Apicomplexa	Piroplasmida	fuzzy	5
16_8_12	16	8	12	DP	18s	Eukaryota	Alveolata	Ciliophora	Armophorida	fuzzy	2
16_8_12	16	8	12	DP	18s	Eukaryota	Alveolata	Ciliophora	Spirotrichea	fuzzy	2
16_8_12	16	8	12	DP	18s	Eukaryota	Alveolata	Ciliophora	Tintinnida	fuzzy	2
16_8_12	16	8	12	DP	18s	Eukaryota	Alveolata	Dinophyceae	Amoebophrya	fuzzy	4
16_8_12	16	8	12	DP	18s	Eukaryota	Alveolata	Dinophyceae	Dinophyceae	fuzzy	7
16_8_12	16	8	12	DP	18s	Eukaryota	Alveolata	Dinophyceae	Gymnodiniales	fuzzy	306
16_8_12	16	8	12	DP	18s	Eukaryota	Alveolata	Dinophyceae	Peridiniales	fuzzy	52
16_8_12	16	8	12	DP	18s	Eukaryota	Alveolata	Dinophyceae	Polykrikaceae	fuzzy	94
16_8_12	16	8	12	DP	18s	Eukaryota	Alveolata	Dinophyceae	Protoperidinium	fuzzy	6
16_8_12	16	8	12	DP	18s	Eukaryota	Alveolata	Dinophyceae	Syndiniales	fuzzy	30
16_8_12	16	8	12	DP	18s	Eukaryota	Alveolata	Dinophyceae	environmental samples	fuzzy	91
16_8_12	16	8	12	DP	18s	Eukaryota	Cryptophyta	Pyrenomonadales	Pyrenomonadaceae	fuzzy	4
16_8_12	16	8	12	DP	18s	Eukaryota	Opisthokonta	Fungi	Sordariomycetidae	fuzzy	4
16_8_12	16	8	12	DP	18s	Eukaryota	Opisthokonta	Metazoa	Calanoida	fuzzy	42
16_8_12	16	8	12	DP	18s	Eukaryota	Opisthokonta	Metazoa	Calcaxonia	fuzzy	31
16_8_12	16	8	12	DP	18s	Eukaryota	Opisthokonta	Metazoa	Campanulariidae	fuzzy	2
16_8_12	16	8	12	DP	18s	Eukaryota	Opisthokonta	Metazoa	Cyclopoida	fuzzy	139
16_8_12	16	8	12	DP	18s	Eukaryota	Opisthokonta	Metazoa	Electra	fuzzy	2
16_8_12	16	8	12	DP	18s	Eukaryota	Opisthokonta	Metazoa	Hydrozoa	fuzzy	3
16_8_12	16	8	12	DP	18s	Eukaryota	Opisthokonta	Metazoa	Peloderinae	fuzzy	5
16_8_12	16	8	12	DP	18s	Eukaryota	Opisthokonta	Metazoa	Podoplea	fuzzy	7
16_8_12	16	8	12	DP	18s	Eukaryota	Opisthokonta	Metazoa	Pseudodiaptomidae	fuzzy	2
16_8_12	16	8	12	DP	18s	Eukaryota	Opisthokonta	Metazoa	Pseudodiaptomus	fuzzy	2
16_8_12	16	8	12	DP	18s	Eukaryota	Opisthokonta	Metazoa	Sarcoptoidea	fuzzy	2
16_8_12	16	8	12	DP	18s	Eukaryota	Opisthokonta	Metazoa	Typhlocoela	fuzzy	20
16_8_12	16	8	12	DP	18s	Eukaryota	Opisthokonta	Opisthokonta incertae sedis	Ichthyosporea	fuzzy	2
16_8_12	16	8	12	DP	18s	Eukaryota	Rhizaria	Cercozoa	Cercomonadida	fuzzy	4
16_8_12	16	8	12	DP	18s	Eukaryota	Rhizaria	Cercozoa	Cercomonadidae	fuzzy	6
16_8_12	16	8	12	DP	18s	Eukaryota	Rhizaria	Cercozoa	Protaspis	fuzzy	3
16_8_12	16	8	12	DP	18s	Eukaryota	Rhizaria	Cercozoa	Silicofilosea	fuzzy	16
16_8_12	16	8	12	DP	18s	Eukaryota	Rhizaria	Cercozoa	unclassified Cercozoa	fuzzy	3
16_8_12	16	8	12	DP	18s	Eukaryota	Stramenopiles	Bacillariophyta	Bacillariophyta	fuzzy	7
16_8_12	16	8	12	DP	18s	Eukaryota	Stramenopiles	Bacillariophyta	Biddulphia	fuzzy	10
16_8_12	16	8	12	DP	18s	Eukaryota	Stramenopiles	Bacillariophyta	Biddulphiaceae	fuzzy	131
16_8_12	16	8	12	DP	18s	Eukaryota	Stramenopiles	Bacillariophyta	Biddulphiophycidae	fuzzy	6
16_8_12	16	8	12	DP	18s	Eukaryota	Stramenopiles	Bacillariophyta	Coscinodiscophyceae	fuzzy	2
16_8_12	16	8	12	DP	18s	Eukaryota	Stramenopiles	Bacillariophyta	Thalassiosiraceae	fuzzy	2
16_8_12	16	8	12	DP	18s	Eukaryota	Stramenopiles	Bacillariophyta	Triceratiaceae	fuzzy	7
16_8_12	16	8	12	DP	18s	Eukaryota	Stramenopiles	Chrysophyceae	Chromulinales	fuzzy	2
16_8_12	16	8	12	DP	18s	Eukaryota	Stramenopiles	NO MATCH	Stramenopiles	fuzzy	15
16_8_12	16	8	12	DP	18s	Eukaryota	Stramenopiles	PX clade	Mischococcales	fuzzy	6
16_8_12	16	8	12	DP	18s	Eukaryota	Viridiplantae	Chlorophyta	Mamiellophyceae	fuzzy	8
16_8_12	16	8	12	DP	18s	Eukaryota	Viridiplantae	Streptophyta	Arachis	fuzzy	10
16_8_12	16	8	12	DP	18s	Eukaryota	Viridiplantae	Streptophyta	Dalbergieae	fuzzy	2
16_8_12	16	8	12	SU	18s	Eukaryota	Alveolata	Dinophyceae	Dinophyceae	fuzzy	289
16_8_12	16	8	12	SU	18s	Eukaryota	Alveolata	Dinophyceae	Gymnodiniales	fuzzy	110
16_8_12	16	8	12	SU	18s	Eukaryota	Alveolata	Dinophyceae	Peridiniales	fuzzy	35
16_8_12	16	8	12	SU	18s	Eukaryota	Alveolata	Dinophyceae	Polykrikaceae	fuzzy	8341
16_8_12	16	8	12	SU	18s	Eukaryota	Alveolata	Dinophyceae	Protoperidinium	fuzzy	6
16_8_12	16	8	12	SU	18s	Eukaryota	Alveolata	Dinophyceae	environmental samples	fuzzy	4
16_8_12	16	8	12	SU	18s	Eukaryota	Opisthokonta	Metazoa	Calanoida	fuzzy	10
16_8_12	16	8	12	SU	18s	Eukaryota	Opisthokonta	Metazoa	Calcaxonia	fuzzy	9
16_8_12	16	8	12	SU	18s	Eukaryota	Opisthokonta	Metazoa	Eumetazoa	fuzzy	3
16_8_12	16	8	12	SU	18s	Eukaryota	Opisthokonta	Metazoa	Leptolaimoidea	fuzzy	2
16_8_12	16	8	12	SU	18s	Eukaryota	Opisthokonta	Metazoa	Nereididae	fuzzy	2
16_8_12	16	8	12	SU	18s	Eukaryota	Opisthokonta	Metazoa	Typhlocoela	fuzzy	15
16_8_12	16	8	12	SU	18s	Eukaryota	Opisthokonta	Opisthokonta incertae sedis	Ichthyosporea	fuzzy	2
16_8_12	16	8	12	SU	18s	Eukaryota	Rhizaria	Cercozoa	Cercomonadidae	fuzzy	2
16_8_12	16	8	12	SU	18s	Eukaryota	Stramenopiles	Bacillariophyta	Bacillariophyta	fuzzy	2
16_8_12	16	8	12	SU	18s	Eukaryota	Stramenopiles	Bacillariophyta	Biddulphia	fuzzy	9
16_8_12	16	8	12	SU	18s	Eukaryota	Stramenopiles	Bacillariophyta	Biddulphiaceae	fuzzy	36
16_8_12	16	8	12	SU	18s	Eukaryota	Stramenopiles	Bacillariophyta	Biddulphiophycidae	fuzzy	11
16_8_12	16	8	12	SU	18s	Eukaryota	Stramenopiles	Bacillariophyta	Coscinodiscales	fuzzy	4
16_8_12	16	8	12	SU	18s	Eukaryota	Stramenopiles	Bacillariophyta	Coscinodiscophyceae	fuzzy	8
16_8_12	16	8	12	SU	18s	Eukaryota	Stramenopiles	Bacillariophyta	Triceratiaceae	fuzzy	3
16_8_12	16	8	12	SU	18s	Eukaryota	Stramenopiles	NO MATCH	Stramenopiles	fuzzy	4
16_8_12	16	8	12	SU	18s	Eukaryota	Viridiplantae	Chlorophyta	Chlamydomonadales	fuzzy	5
16_8_12	16	8	12	SU	18s	Eukaryota	Viridiplantae	Chlorophyta	Mamiellophyceae	fuzzy	108
14_8_14	14	8	14	CM	18s	Eukaryota	Alveolata	Ciliophora	Armophorida	fuzzy	11
14_8_14	14	8	14	CM	18s	Eukaryota	Alveolata	Ciliophora	Strombidiidae	fuzzy	6
14_8_14	14	8	14	CM	18s	Eukaryota	Alveolata	Dinophyceae	Amoebophrya	fuzzy	2
14_8_14	14	8	14	CM	18s	Eukaryota	Alveolata	Dinophyceae	Dinophyceae	fuzzy	285
14_8_14	14	8	14	CM	18s	Eukaryota	Alveolata	Dinophyceae	Gymnodiniales	fuzzy	13647
14_8_14	14	8	14	CM	18s	Eukaryota	Alveolata	Dinophyceae	Peridiniales	fuzzy	2169
14_8_14	14	8	14	CM	18s	Eukaryota	Alveolata	Dinophyceae	Polykrikaceae	fuzzy	2723
14_8_14	14	8	14	CM	18s	Eukaryota	Alveolata	Dinophyceae	Protoperidinium	fuzzy	14
14_8_14	14	8	14	CM	18s	Eukaryota	Alveolata	Dinophyceae	environmental samples	fuzzy	12
14_8_14	14	8	14	CM	18s	Eukaryota	Alveolata	NO MATCH	Alveolata	fuzzy	2
14_8_14	14	8	14	CM	18s	Eukaryota	Amoebozoa	Tubulinea	Tubulinida	fuzzy	2
14_8_14	14	8	14	CM	18s	Eukaryota	Cryptophyta	Cryptomonadales	Cryptomonadaceae	fuzzy	16
14_8_14	14	8	14	CM	18s	Eukaryota	Cryptophyta	Pyrenomonadales	Pyrenomonadaceae	fuzzy	6
14_8_14	14	8	14	CM	18s	Eukaryota	Cryptophyta	unclassified Cryptophyta	unclassified Cryptophyta	fuzzy	11
14_8_14	14	8	14	CM	18s	Eukaryota	Opisthokonta	Fungi	Sordariomycetidae	fuzzy	6
14_8_14	14	8	14	CM	18s	Eukaryota	Opisthokonta	Metazoa	Aciculata	fuzzy	2
14_8_14	14	8	14	CM	18s	Eukaryota	Opisthokonta	Metazoa	Acoelomorpha	fuzzy	2
14_8_14	14	8	14	CM	18s	Eukaryota	Opisthokonta	Metazoa	Arca	fuzzy	4
14_8_14	14	8	14	CM	18s	Eukaryota	Opisthokonta	Metazoa	Calanoida	fuzzy	97
14_8_14	14	8	14	CM	18s	Eukaryota	Opisthokonta	Metazoa	Calcarea	fuzzy	2
14_8_14	14	8	14	CM	18s	Eukaryota	Opisthokonta	Metazoa	Calcaxonia	fuzzy	27
14_8_14	14	8	14	CM	18s	Eukaryota	Opisthokonta	Metazoa	Celleporina	fuzzy	2
14_8_14	14	8	14	CM	18s	Eukaryota	Opisthokonta	Metazoa	Echiura	fuzzy	4
14_8_14	14	8	14	CM	18s	Eukaryota	Opisthokonta	Metazoa	Euopisthobranchia	fuzzy	18
14_8_14	14	8	14	CM	18s	Eukaryota	Opisthokonta	Metazoa	Eupulmonata	fuzzy	125
14_8_14	14	8	14	CM	18s	Eukaryota	Opisthokonta	Metazoa	Euthyneura	fuzzy	61
14_8_14	14	8	14	CM	18s	Eukaryota	Opisthokonta	Metazoa	Gyptis	fuzzy	2
14_8_14	14	8	14	CM	18s	Eukaryota	Opisthokonta	Metazoa	Heteroconchia	fuzzy	7
14_8_14	14	8	14	CM	18s	Eukaryota	Opisthokonta	Metazoa	Nereididae	fuzzy	72
14_8_14	14	8	14	CM	18s	Eukaryota	Opisthokonta	Metazoa	Nudibranchia	fuzzy	36
14_8_14	14	8	14	CM	18s	Eukaryota	Opisthokonta	Metazoa	Oxynooidea	fuzzy	5
14_8_14	14	8	14	CM	18s	Eukaryota	Opisthokonta	Metazoa	Panpulmonata	fuzzy	77
14_8_14	14	8	14	CM	18s	Eukaryota	Opisthokonta	Metazoa	Phyllodocida	fuzzy	55
14_8_14	14	8	14	CM	18s	Eukaryota	Opisthokonta	Metazoa	Pteriomorphia	fuzzy	2
14_8_14	14	8	14	CM	18s	Eukaryota	Opisthokonta	Metazoa	Sabellida	fuzzy	2
14_8_14	14	8	14	CM	18s	Eukaryota	Opisthokonta	Metazoa	Sacoglossa	fuzzy	12
14_8_14	14	8	14	CM	18s	Eukaryota	Opisthokonta	Metazoa	Scolecida	fuzzy	2
14_8_14	14	8	14	CM	18s	Eukaryota	Opisthokonta	Metazoa	Siphonostomatoida	fuzzy	2
14_8_14	14	8	14	CM	18s	Eukaryota	Opisthokonta	Metazoa	Stylommatophora	fuzzy	2
14_8_14	14	8	14	CM	18s	Eukaryota	Opisthokonta	Metazoa	Typhlocoela	fuzzy	16
14_8_14	14	8	14	CM	18s	Eukaryota	Opisthokonta	Metazoa	Unguiphora	fuzzy	6
14_8_14	14	8	14	CM	18s	Eukaryota	Opisthokonta	Metazoa	Veneroida	fuzzy	3
14_8_14	14	8	14	CM	18s	Eukaryota	Opisthokonta	Metazoa	lower Heterobranchia	fuzzy	3
14_8_14	14	8	14	CM	18s	Eukaryota	Opisthokonta	Opisthokonta incertae sedis	Opisthokonta incertae sedis	fuzzy	4
14_8_14	14	8	14	CM	18s	Eukaryota	Rhizaria	Cercozoa	Cercomonadida	fuzzy	22
14_8_14	14	8	14	CM	18s	Eukaryota	Rhizaria	Cercozoa	Cercomonadidae	fuzzy	9
14_8_14	14	8	14	CM	18s	Eukaryota	Rhizaria	Cercozoa	Cercozoa	fuzzy	34
14_8_14	14	8	14	CM	18s	Eukaryota	Rhizaria	Cercozoa	Protaspis	fuzzy	2
14_8_14	14	8	14	CM	18s	Eukaryota	Rhizaria	Cercozoa	Silicofilosea	fuzzy	13
14_8_14	14	8	14	CM	18s	Eukaryota	Rhodophyta	Florideophyceae	unclassified Neosiphonia	fuzzy	2
14_8_14	14	8	14	CM	18s	Eukaryota	Stramenopiles	Bacillariophyta	Bacillariophyta	fuzzy	9
14_8_14	14	8	14	CM	18s	Eukaryota	Stramenopiles	Bacillariophyta	Biddulphia	fuzzy	6
14_8_14	14	8	14	CM	18s	Eukaryota	Stramenopiles	Bacillariophyta	Biddulphiaceae	fuzzy	5
14_8_14	14	8	14	CM	18s	Eukaryota	Stramenopiles	Bacillariophyta	Biddulphiophycidae	fuzzy	99
14_8_14	14	8	14	CM	18s	Eukaryota	Stramenopiles	Bacillariophyta	Coscinodiscophyceae	fuzzy	36
14_8_14	14	8	14	CM	18s	Eukaryota	Stramenopiles	Bacillariophyta	Ditylum	fuzzy	10
14_8_14	14	8	14	CM	18s	Eukaryota	Stramenopiles	Bacillariophyta	Lithodesmiaceae	fuzzy	2
14_8_14	14	8	14	CM	18s	Eukaryota	Stramenopiles	Bacillariophyta	Thalassiosiraceae	fuzzy	11
14_8_14	14	8	14	CM	18s	Eukaryota	Stramenopiles	Labyrinthulomycetes	Labyrinthulomycetes	fuzzy	6
14_8_14	14	8	14	CM	18s	Eukaryota	Stramenopiles	Labyrinthulomycetes	unclassified Thraustochytriidae	fuzzy	3
14_8_14	14	8	14	CM	18s	Eukaryota	Stramenopiles	NO MATCH	Stramenopiles	fuzzy	16
14_8_14	14	8	14	CM	18s	Eukaryota	Stramenopiles	PX clade	Mischococcales	fuzzy	127
14_8_14	14	8	14	CM	18s	Eukaryota	Viridiplantae	Chlorophyta	Mamiellophyceae	fuzzy	48
14_8_14	14	8	14	CM	18s	Eukaryota	Viridiplantae	Streptophyta	Arachis	fuzzy	2
14_8_14	14	8	14	CM	18s	Eukaryota	environmental samples	named eukaryotic clones	named eukaryotic clones	fuzzy	7
14_8_14	14	8	14	CM	18s	root	NO MATCH	NO MATCH	root	fuzzy	2
14_8_14	14	8	14	DP	18s	Eukaryota	Alveolata	Apicomplexa	Piroplasmida	fuzzy	25
14_8_14	14	8	14	DP	18s	Eukaryota	Alveolata	Ciliophora	Choreotrichia	fuzzy	8
14_8_14	14	8	14	DP	18s	Eukaryota	Alveolata	Ciliophora	Oligohymenophorea	fuzzy	2
14_8_14	14	8	14	DP	18s	Eukaryota	Alveolata	Ciliophora	Spirotrichea	fuzzy	7
14_8_14	14	8	14	DP	18s	Eukaryota	Alveolata	Ciliophora	Strombidiidae	fuzzy	5
14_8_14	14	8	14	DP	18s	Eukaryota	Alveolata	Ciliophora	Tintinnopsis	fuzzy	5
14_8_14	14	8	14	DP	18s	Eukaryota	Alveolata	Ciliophora	Trichostomatia	fuzzy	4
14_8_14	14	8	14	DP	18s	Eukaryota	Alveolata	Dinophyceae	Amoebophrya	fuzzy	34
14_8_14	14	8	14	DP	18s	Eukaryota	Alveolata	Dinophyceae	Dinophyceae	fuzzy	125
14_8_14	14	8	14	DP	18s	Eukaryota	Alveolata	Dinophyceae	Gymnodiniales	fuzzy	799
14_8_14	14	8	14	DP	18s	Eukaryota	Alveolata	Dinophyceae	Peridiniales	fuzzy	319
14_8_14	14	8	14	DP	18s	Eukaryota	Alveolata	Dinophyceae	Polykrikaceae	fuzzy	324
14_8_14	14	8	14	DP	18s	Eukaryota	Alveolata	Dinophyceae	Protoperidinium	fuzzy	25
14_8_14	14	8	14	DP	18s	Eukaryota	Alveolata	Dinophyceae	Syndiniales	fuzzy	40
14_8_14	14	8	14	DP	18s	Eukaryota	Alveolata	Dinophyceae	environmental samples	fuzzy	172
14_8_14	14	8	14	DP	18s	Eukaryota	Alveolata	NO MATCH	Alveolata	fuzzy	3
14_8_14	14	8	14	DP	18s	Eukaryota	Amoebozoa	Mycetozoa	Stemonitis	fuzzy	2
14_8_14	14	8	14	DP	18s	Eukaryota	Cryptophyta	Cryptomonadales	Cryptomonadaceae	fuzzy	5
14_8_14	14	8	14	DP	18s	Eukaryota	Cryptophyta	Pyrenomonadales	Pyrenomonadaceae	fuzzy	3
14_8_14	14	8	14	DP	18s	Eukaryota	Cryptophyta	unclassified Cryptophyta	unclassified Cryptophyta	fuzzy	3
14_8_14	14	8	14	DP	18s	Eukaryota	NO MATCH	NO MATCH	Eukaryota	fuzzy	6
14_8_14	14	8	14	DP	18s	Eukaryota	Opisthokonta	Fungi	Sordariomycetidae	fuzzy	3
14_8_14	14	8	14	DP	18s	Eukaryota	Opisthokonta	Metazoa	Acoelomorpha	fuzzy	6
14_8_14	14	8	14	DP	18s	Eukaryota	Opisthokonta	Metazoa	Annelida	fuzzy	4
14_8_14	14	8	14	DP	18s	Eukaryota	Opisthokonta	Metazoa	Calanoida	fuzzy	2
14_8_14	14	8	14	DP	18s	Eukaryota	Opisthokonta	Metazoa	Calcarea	fuzzy	2
14_8_14	14	8	14	DP	18s	Eukaryota	Opisthokonta	Metazoa	Calcaxonia	fuzzy	45
14_8_14	14	8	14	DP	18s	Eukaryota	Opisthokonta	Metazoa	Chordata	fuzzy	2
14_8_14	14	8	14	DP	18s	Eukaryota	Opisthokonta	Metazoa	Cyclopoida	fuzzy	827
14_8_14	14	8	14	DP	18s	Eukaryota	Opisthokonta	Metazoa	Geophilomorpha	fuzzy	15
14_8_14	14	8	14	DP	18s	Eukaryota	Opisthokonta	Metazoa	Hesionidae	fuzzy	3
14_8_14	14	8	14	DP	18s	Eukaryota	Opisthokonta	Metazoa	Heteroconchia	fuzzy	4
14_8_14	14	8	14	DP	18s	Eukaryota	Opisthokonta	Metazoa	Macoma	fuzzy	2
14_8_14	14	8	14	DP	18s	Eukaryota	Opisthokonta	Metazoa	Mesozoa	fuzzy	7
14_8_14	14	8	14	DP	18s	Eukaryota	Opisthokonta	Metazoa	Nynantheae	fuzzy	3
14_8_14	14	8	14	DP	18s	Eukaryota	Opisthokonta	Metazoa	Podoplea	fuzzy	45
14_8_14	14	8	14	DP	18s	Eukaryota	Opisthokonta	Metazoa	Porifera	fuzzy	3
14_8_14	14	8	14	DP	18s	Eukaryota	Opisthokonta	Metazoa	Typhlocoela	fuzzy	176
14_8_14	14	8	14	DP	18s	Eukaryota	Opisthokonta	Metazoa	Veneroida	fuzzy	99
14_8_14	14	8	14	DP	18s	Eukaryota	Opisthokonta	Metazoa	Veneroidea	fuzzy	26
14_8_14	14	8	14	DP	18s	Eukaryota	Opisthokonta	NO MATCH	Opisthokonta	fuzzy	2
14_8_14	14	8	14	DP	18s	Eukaryota	Rhizaria	Cercozoa	Cercomonadida	fuzzy	15
14_8_14	14	8	14	DP	18s	Eukaryota	Rhizaria	Cercozoa	Cercomonadidae	fuzzy	43
14_8_14	14	8	14	DP	18s	Eukaryota	Rhizaria	Cercozoa	Cercozoa	fuzzy	19
14_8_14	14	8	14	DP	18s	Eukaryota	Rhizaria	Cercozoa	Protaspis	fuzzy	16
14_8_14	14	8	14	DP	18s	Eukaryota	Rhizaria	Cercozoa	Silicofilosea	fuzzy	15
14_8_14	14	8	14	DP	18s	Eukaryota	Rhizaria	Cercozoa	unclassified Cercozoa	fuzzy	2
14_8_14	14	8	14	DP	18s	Eukaryota	Stramenopiles	Bacillariophyta	Biddulphia	fuzzy	4
14_8_14	14	8	14	DP	18s	Eukaryota	Stramenopiles	Bacillariophyta	Biddulphiaceae	fuzzy	5
14_8_14	14	8	14	DP	18s	Eukaryota	Stramenopiles	Bacillariophyta	Biddulphiophycidae	fuzzy	27
14_8_14	14	8	14	DP	18s	Eukaryota	Stramenopiles	Bacillariophyta	Coscinodiscophyceae	fuzzy	2
14_8_14	14	8	14	DP	18s	Eukaryota	Stramenopiles	Bacillariophyta	Thalassiosiraceae	fuzzy	2
14_8_14	14	8	14	DP	18s	Eukaryota	Stramenopiles	Bacillariophyta	Triceratiaceae	fuzzy	2
14_8_14	14	8	14	DP	18s	Eukaryota	Stramenopiles	Chrysophyceae	Chromulinaceae	fuzzy	27
14_8_14	14	8	14	DP	18s	Eukaryota	Stramenopiles	Chrysophyceae	Chromulinales	fuzzy	2
14_8_14	14	8	14	DP	18s	Eukaryota	Stramenopiles	Chrysophyceae	Spumella	fuzzy	4
14_8_14	14	8	14	DP	18s	Eukaryota	Stramenopiles	Chrysophyceae	unclassified Chrysophyceae	fuzzy	2
14_8_14	14	8	14	DP	18s	Eukaryota	Stramenopiles	Chrysophyceae	unclassified Spumella	fuzzy	4
14_8_14	14	8	14	DP	18s	Eukaryota	Stramenopiles	Labyrinthulomycetes	Labyrinthulomycetes	fuzzy	3
14_8_14	14	8	14	DP	18s	Eukaryota	Stramenopiles	Labyrinthulomycetes	unclassified Thraustochytriidae	fuzzy	6
14_8_14	14	8	14	DP	18s	Eukaryota	Stramenopiles	NO MATCH	Stramenopiles	fuzzy	27
14_8_14	14	8	14	DP	18s	Eukaryota	Stramenopiles	PX clade	Mischococcales	fuzzy	4
14_8_14	14	8	14	DP	18s	Eukaryota	Stramenopiles	Synurophyceae	Synurophyceae	fuzzy	7
14_8_14	14	8	14	DP	18s	Eukaryota	Viridiplantae	Chlorophyta	Mamiellophyceae	fuzzy	59
14_8_14	14	8	14	DP	18s	Eukaryota	Viridiplantae	Streptophyta	Arachis	fuzzy	21
14_8_14	14	8	14	DP	18s	Eukaryota	Viridiplantae	Streptophyta	Dalbergieae	fuzzy	4
14_8_14	14	8	14	DP	18s	Eukaryota	environmental samples	named eukaryotic clones	named eukaryotic clones	fuzzy	22
13_8_15	13	8	15	CM	18s	Eukaryota	Alveolata	Ciliophora	Choreotrichia	fuzzy	2
13_8_15	13	8	15	CM	18s	Eukaryota	Alveolata	Ciliophora	Spirotrichea	fuzzy	7
13_8_15	13	8	15	CM	18s	Eukaryota	Alveolata	Ciliophora	Strombidiidae	fuzzy	6
13_8_15	13	8	15	CM	18s	Eukaryota	Alveolata	Ciliophora	Strombidinopsis	fuzzy	2
13_8_15	13	8	15	CM	18s	Eukaryota	Alveolata	Dinophyceae	Amoebophrya	fuzzy	9
13_8_15	13	8	15	CM	18s	Eukaryota	Alveolata	Dinophyceae	Dinophyceae	fuzzy	73
13_8_15	13	8	15	CM	18s	Eukaryota	Alveolata	Dinophyceae	Gymnodiniales	fuzzy	8207
13_8_15	13	8	15	CM	18s	Eukaryota	Alveolata	Dinophyceae	Peridiniales	fuzzy	753
13_8_15	13	8	15	CM	18s	Eukaryota	Alveolata	Dinophyceae	Polykrikaceae	fuzzy	154
13_8_15	13	8	15	CM	18s	Eukaryota	Alveolata	Dinophyceae	Protoperidinium	fuzzy	15
13_8_15	13	8	15	CM	18s	Eukaryota	Alveolata	Dinophyceae	environmental samples	fuzzy	8
13_8_15	13	8	15	CM	18s	Eukaryota	Amoebozoa	Mycetozoa	Stemonitidae	fuzzy	2
13_8_15	13	8	15	CM	18s	Eukaryota	Amoebozoa	Mycetozoa	Stemonitis	fuzzy	2
13_8_15	13	8	15	CM	18s	Eukaryota	Cryptophyta	Cryptomonadales	Cryptomonadaceae	fuzzy	37
13_8_15	13	8	15	CM	18s	Eukaryota	Cryptophyta	unclassified Cryptophyta	unclassified Cryptophyta	fuzzy	18
13_8_15	13	8	15	CM	18s	Eukaryota	Opisthokonta	Metazoa	Acoelomorpha	fuzzy	2
13_8_15	13	8	15	CM	18s	Eukaryota	Opisthokonta	Metazoa	Ampharetidae	fuzzy	2
13_8_15	13	8	15	CM	18s	Eukaryota	Opisthokonta	Metazoa	Arca	fuzzy	4
13_8_15	13	8	15	CM	18s	Eukaryota	Opisthokonta	Metazoa	Arcidae	fuzzy	11
13_8_15	13	8	15	CM	18s	Eukaryota	Opisthokonta	Metazoa	Bivalvia	fuzzy	4
13_8_15	13	8	15	CM	18s	Eukaryota	Opisthokonta	Metazoa	Calanoida	fuzzy	26
13_8_15	13	8	15	CM	18s	Eukaryota	Opisthokonta	Metazoa	Calcarea	fuzzy	11
13_8_15	13	8	15	CM	18s	Eukaryota	Opisthokonta	Metazoa	Calcaxonia	fuzzy	49
13_8_15	13	8	15	CM	18s	Eukaryota	Opisthokonta	Metazoa	Campanulariidae	fuzzy	3
13_8_15	13	8	15	CM	18s	Eukaryota	Opisthokonta	Metazoa	Celleporina	fuzzy	4
13_8_15	13	8	15	CM	18s	Eukaryota	Opisthokonta	Metazoa	Cyclopoida	fuzzy	3
13_8_15	13	8	15	CM	18s	Eukaryota	Opisthokonta	Metazoa	Dorvilleidae	fuzzy	2
